SAX1,SAX2,SAX3,TAXX,TAXY,TAXZ
6.13002710518e-40,2.45201084207e-39,2.45201084207e-39,6.40253575729e-08,6.99317104872e-09,2.94846996774e-08
2.81090389017e-41,1.12436155607e-40,1.12436155607e-40,4.63618690013e-08,5.5585592628e-09,2.3547600307e-08
1.87082131841e-40,7.48328527363e-40,7.48328527363e-40,3.27185850308e-08,4.46898558427e-09,1.90388522227e-08
4.69725088278e-40,1.87890035311e-39,1.87890035311e-39,2.30352614163e-08,3.70751411011e-09,1.59068800274e-08
2.58737689452e-40,1.03495075781e-39,1.03495075781e-39,1.61711810649e-08,3.14379756767e-09,1.33985331165e-08
5.30789928196e-42,2.12315971278e-41,2.12315971278e-41,1.11138473427e-08,2.6701568371e-09,1.06877257625e-08
1.12272850234e-40,4.49091400935e-40,4.49091400935e-40,7.5011368528e-09,2.32262576893e-09,7.85180362302e-09
2.39590478668e-40,9.58361914672e-40,9.58361914672e-40,5.21700984631e-09,2.20386741682e-09,5.58485914415e-09
1.16913810728e-40,4.67655242912e-40,4.67655242912e-40,3.96092871126e-09,2.32689969779e-09,4.16436094861e-09
4.43456129186e-43,1.77382451674e-42,1.77382451674e-42,3.33521788342e-09,2.60484562461e-09,3.29626940872e-09
7.06439919228e-41,2.82575967691e-40,2.82575967691e-40,3.05678104994e-09,2.94930352363e-09,2.72704490119e-09
1.2985311739e-40,5.1941246956e-40,5.1941246956e-40,2.9182930725e-09,3.29999238899e-09,2.41177670354e-09
5.54409306806e-41,2.21763722722e-40,2.21763722722e-40,2.73062520703e-09,3.5835189753e-09,2.2020108553e-09
6.15284044576e-44,2.46113617831e-43,2.46113617831e-43,2.45586773922e-09,3.72110915805e-09,1.85668683309e-09
4.61312208562e-41,1.84524883425e-40,1.84524883425e-40,2.27774807447e-09,3.69053095654e-09,1.35515696039e-09
7.37692815892e-41,2.95077126357e-40,2.95077126357e-40,2.41548135084e-09,3.54781316533e-09,9.01844394575e-10
2.71592195814e-41,1.08636878326e-40,1.08636878326e-40,2.92575475508e-09,3.38266350033e-09,6.46360596452e-10
5.73933709755e-43,2.29573483902e-42,2.29573483902e-42,3.7286720457e-09,3.26153242479e-09,5.8814587606e-10
3.1029699754e-41,1.24118799016e-40,1.24118799016e-40,4.71201730062e-09,3.19580118865e-09,6.78951649394e-10
4.3483387248e-41,1.73933548992e-40,1.73933548992e-40,5.72478414198e-09,3.14219286681e-09,8.37886220346e-10
1.35587400839e-41,5.42349603358e-41,5.42349603358e-41,6.55982675623e-09,3.04108395684e-09,9.23711731116e-10
1.06699268183e-42,4.26797072732e-42,4.26797072732e-42,7.0584830572e-09,2.87196126351e-09,8.45934699783e-10
2.13773134734e-41,8.55092538934e-41,8.55092538934e-41,7.2176539097e-09,2.67189416931e-09,6.75317800429e-10
2.63862902501e-41,1.05545161e-40,1.05545161e-40,7.1401627969e-09,2.49655613043e-09,5.485824189e-10
6.80884503456e-42,2.72353801382e-41,2.72353801382e-41,6.90820402759e-09,2.37048712368e-09,5.05643474432e-10
1.36710014845e-42,5.46840059382e-42,5.46840059382e-42,6.55286377576e-09,2.27570928235e-09,4.93464285643e-10
1.5017382434e-41,6.00695297361e-41,6.00695297361e-41,6.11786470659e-09,2.17363991794e-09,4.73339077265e-10
1.63796073938e-41,6.55184295753e-41,6.55184295753e-41,5.69465864535e-09,2.03160100948e-09,4.44474742555e-10
3.3912375538e-42,1.35649502152e-41,1.35649502152e-41,5.39307419686e-09,1.8438818173e-09,4.02863048778e-10
1.49214832643e-42,5.96859330573e-42,5.96859330573e-42,5.30565887663e-09,1.64323717616e-09,3.49288295668e-10
1.07191173838e-41,4.28764695351e-41,4.28764695351e-41,5.4932558116e-09,1.4890598852e-09,3.1447566273e-10
1.03473866552e-41,4.13895466206e-41,4.13895466206e-41,5.97502916013e-09,1.43280789498e-09,3.22966676116e-10
1.64635460739e-42,6.58541842954e-42,6.58541842954e-42,6.72546933626e-09,1.48820443571e-09,3.50814476685e-10
1.49525619216e-42,5.98102476865e-42,5.98102476865e-42,7.69376428868e-09,1.62925597648e-09,3.58280547875e-10
7.75149829173e-42,3.10059931669e-41,3.10059931669e-41,8.83412486417e-09,1.81011516334e-09,3.45579183837e-10
6.62234169797e-42,2.64893667919e-41,2.64893667919e-41,1.01255253539e-08,1.98853840774e-09,3.44455456153e-10
7.60069472622e-43,3.04027789049e-42,3.04027789049e-42,1.1575604313e-08,2.14245365719e-09,3.73186948671e-10
1.42375537323e-42,5.69502149292e-42,5.69502149292e-42,1.32045734159e-08,2.27312766842e-09,4.29105849653e-10
