SAX1,SAX2,SAX3,TAXX,TAXY,TAXZ
8.41451632236e-34,3.36580652894e-33,3.36580652894e-33,2.48335994347e-07,6.35599070491e-07,2.15002624507e-06
1.54593788207e-33,6.18375152827e-33,6.18375152827e-33,1.74009867064e-06,3.33864370671e-06,1.46840663543e-05
1.19305065599e-33,4.77220262398e-33,4.77220262398e-33,4.5874247652e-06,7.99702506106e-06,3.81590307547e-05
7.62185025744e-34,3.04874010298e-33,3.04874010298e-33,7.09883764771e-06,1.18942241827e-05,5.80135077927e-05
3.91034517056e-34,1.56413806822e-33,1.56413806822e-33,7.75691207762e-06,1.25158315717e-05,6.16012630822e-05
1.51605139634e-34,6.06420558537e-34,6.06420558537e-34,6.42883904432e-06,9.84113990836e-06,4.86241865002e-05
3.86173036589e-35,1.54469214636e-34,1.54469214636e-34,4.13289138318e-06,5.8084284673e-06,2.8618109081e-05
4.01337529084e-36,1.60535011633e-35,1.60535011633e-35,2.059543752e-06,2.48512608675e-06,1.19479074857e-05
8.99155543714e-38,3.59662217486e-37,3.59662217486e-37,7.98332530961e-07,7.22937073641e-07,3.05121968184e-06
1.15318908948e-36,4.61275635792e-36,4.61275635792e-36,2.68940510113e-07,1.69012083618e-07,3.22639131961e-07
8.13967849007e-37,3.25587139603e-36,3.25587139603e-36,1.18220249148e-07,9.91939541115e-08,1.50073837019e-07
1.33677405672e-37,5.34709622686e-37,5.34709622686e-37,7.87818082301e-08,7.8058062918e-08,2.43763255246e-07
1.27663619278e-38,5.10654477111e-38,5.10654477111e-38,5.45111020292e-08,3.14592344664e-08,1.27151018857e-07
1.11518630478e-37,4.46074521913e-37,4.46074521913e-37,3.80308138601e-08,6.53686908165e-09,2.25518616959e-08
8.81753186691e-38,3.52701274676e-37,3.52701274676e-37,3.48027291969e-08,9.63102652079e-09,1.9053052944e-08
1.42042844245e-38,5.68171376979e-38,5.68171376979e-38,4.45315548821e-08,1.36365776335e-08,3.48998929578e-08
3.60257406452e-39,1.44102962581e-38,1.44102962581e-38,6.24990593203e-08,8.08670912469e-09,2.62217949633e-08
2.23491964736e-38,8.93967858946e-38,8.93967858946e-38,7.86298008538e-08,1.98530879352e-09,1.67111333551e-08
1.74421293266e-38,6.97685173065e-38,6.97685173065e-38,8.31225793233e-08,1.14793655501e-09,1.93868241963e-08
2.41044774312e-39,9.64179097247e-39,9.64179097247e-39,7.77240829077e-08,2.27716178479e-09,2.11117821295e-08
1.38647137892e-39,5.5458855157e-39,5.5458855157e-39,7.56269654034e-08,2.12920264405e-09,1.75670170351e-08
6.4855161372e-39,2.59420645488e-38,2.59420645488e-38,8.65258076148e-08,1.538520311e-09,1.84893774715e-08
4.77175123695e-39,1.90870049478e-38,1.90870049478e-38,1.05034208424e-07,1.67850616687e-09,2.59218813095e-08
5.1536192345e-40,2.0614476938e-39,2.0614476938e-39,1.16640726309e-07,1.9221722119e-09,3.05734605405e-08
6.39091880514e-40,2.55636752205e-39,2.55636752205e-39,1.12983047477e-07,1.5807169564e-09,2.73005794045e-08
2.35808251301e-39,9.43233005203e-39,9.43233005203e-39,9.87103683871e-08,1.00381266303e-09,2.08955309789e-08
1.59783351423e-39,6.39133405693e-39,6.39133405693e-39,8.46278385171e-08,6.49865550445e-10,1.70940758081e-08
1.21529008703e-40,4.8611603481e-40,4.8611603481e-40,7.70251218214e-08,4.78300529557e-10,1.60971829226e-08
3.31628065198e-40,1.32651226079e-39,1.32651226079e-39,7.40754632903e-08,4.12985373102e-10,1.54455337404e-08
9.97321434359e-40,3.98928573743e-39,3.98928573743e-39,7.03571232484e-08,5.53671228916e-10,1.40526909576e-08
6.13002710518e-40,2.45201084207e-39,2.45201084207e-39,6.29861071103e-08,8.22759162226e-10,1.22200282103e-08
2.81090389017e-41,1.12436155607e-40,1.12436155607e-40,5.3646358395e-08,9.31827501749e-10,1.04759852822e-08
1.87082131841e-40,7.48328527363e-40,7.48328527363e-40,4.62043470242e-08,7.72741694409e-10,9.40165569511e-09
4.69725088278e-40,1.87890035311e-39,1.87890035311e-39,4.33421543498e-08,5.23210203766e-10,9.3290717648e-09
2.58737689452e-40,1.03495075781e-39,1.03495075781e-39,4.51568165664e-08,3.5306820458e-10,9.83791926239e-09
5.30789928196e-42,2.12315971278e-41,2.12315971278e-41,4.985224874e-08,2.62714104018e-10,1.0224699563e-08
1.12272850234e-40,4.49091400935e-40,4.49091400935e-40,5.49148853925e-08,2.09652429152e-10,1.03500933842e-08
2.39590478668e-40,9.58361914672e-40,9.58361914672e-40,5.78370035928e-08,1.98817554863e-10,1.04088719692e-08
1.16913810728e-40,4.67655242912e-40,4.67655242912e-40,5.68111872187e-08,2.20566440118e-10,1.0147425388e-08
4.43456129186e-43,1.77382451674e-42,1.77382451674e-42,5.17600756359e-08,2.28987735602e-10,9.064808761e-09
7.06439919228e-41,2.82575967691e-40,2.82575967691e-40,4.49058714279e-08,2.12425625322e-10,7.34579835448e-09
1.2985311739e-40,5.1941246956e-40,5.1941246956e-40,3.98242381227e-08,2.12191566852e-10,5.98328027126e-09
5.54409306806e-41,2.21763722722e-40,2.21763722722e-40,3.92569018609e-08,2.617673657e-10,5.83629355341e-09
6.15284044576e-44,2.46113617831e-43,2.46113617831e-43,4.33182354054e-08,3.57830313093e-10,6.87339363537e-09
4.61312208562e-41,1.84524883425e-40,1.84524883425e-40,4.94851528708e-08,4.84938669762e-10,8.36901353644e-09
7.37692815892e-41,2.95077126357e-40,2.95077126357e-40,5.42261085998e-08,6.19964470077e-10,9.55634212885e-09
2.71592195814e-41,1.08636878326e-40,1.08636878326e-40,5.49471259849e-08,7.1502403622e-10,1.00245574804e-08
5.73933709755e-43,2.29573483902e-42,2.29573483902e-42,5.10551617552e-08,7.20461517803e-10,9.73347693169e-09
3.1029699754e-41,1.24118799016e-40,1.24118799016e-40,4.3842877156e-08,6.36224171672e-10,8.85785353828e-09
4.3483387248e-41,1.73933548992e-40,1.73933548992e-40,3.55922562952e-08,5.20455257629e-10,7.64032738968e-09
1.35587400839e-41,5.42349603358e-41,5.42349603358e-41,2.84411643197e-08,4.43982073609e-10,6.33551515423e-09
1.06699268183e-42,4.26797072732e-42,4.26797072732e-42,2.34740233697e-08,4.44031736352e-10,5.1985367969e-09
2.13773134734e-41,8.55092538934e-41,8.55092538934e-41,2.04260165381e-08,5.08577558254e-10,4.3962879277e-09
2.63862902501e-41,1.05545161e-40,1.05545161e-40,1.81753909642e-08,5.84367604741e-10,3.88053642644e-09
6.80884503456e-42,2.72353801382e-41,2.72353801382e-41,1.57196698548e-08,6.0486715892e-10,3.43425110434e-09
1.36710014845e-42,5.46840059382e-42,5.46840059382e-42,1.29220403081e-08,5.33049190851e-10,2.91948351989e-09
1.5017382434e-41,6.00695297361e-41,6.00695297361e-41,1.04618143841e-08,3.88376869983e-10,2.43825672369e-09
1.63796073938e-41,6.55184295753e-41,6.55184295753e-41,9.10216191947e-09,2.31172039373e-10,2.19417940022e-09
3.3912375538e-42,1.35649502152e-41,1.35649502152e-41,8.96586925049e-09,1.20787918896e-10,2.23605467265e-09
1.49214832643e-42,5.96859330573e-42,5.96859330573e-42,9.42785551262e-09,8.49171238689e-11,2.39703124558e-09
1.07191173838e-41,4.28764695351e-41,4.28764695351e-41,9.62521299821e-09,1.13623858882e-10,2.46189612201e-09
1.03473866552e-41,4.13895466206e-41,4.13895466206e-41,9.07915553258e-09,1.69603473345e-10,2.34206890167e-09
1.64635460739e-42,6.58541842954e-42,6.58541842954e-42,7.9386039646e-09,2.09087408385e-10,2.10402555658e-09
1.49525619216e-42,5.98102476865e-42,5.98102476865e-42,6.7517867491e-09,2.08086284182e-10,1.88457713469e-09
7.75149829173e-42,3.10059931669e-41,3.10059931669e-41,6.0298530814e-09,1.7707842354e-10,1.78908449693e-09
6.62234169797e-42,2.64893667919e-41,2.64893667919e-41,5.93391104996e-09,1.50764811624e-10,1.83103785227e-09
7.60069472622e-43,3.04027789049e-42,3.04027789049e-42,6.24780457855e-09,1.62522002971e-10,1.93533137843e-09
1.42375537323e-42,5.69502149292e-42,5.69502149292e-42,6.58358338152e-09,2.25147434909e-10,1.99463111037e-09
5.66525091757e-42,2.26610036703e-41,2.26610036703e-41,6.64366427155e-09,3.2786345283e-10,1.93466168421e-09
4.27667151527e-42,1.71066860611e-41,1.71066860611e-41,6.3683318718e-09,4.45340887266e-10,1.74880610707e-09
3.20346179963e-43,1.28138471985e-42,1.28138471985e-42,5.89741950852e-09,5.51772002706e-10,1.49573526351e-09
1.31179192095e-42,5.2471676838e-42,5.2471676838e-42,5.40606567652e-09,6.33351596397e-10,1.26756980387e-09
4.17598448095e-42,1.67039379238e-41,1.67039379238e-41,4.9564208583e-09,6.9142587159e-10,1.1375941447e-09
2.77645233486e-42,1.11058093394e-41,1.11058093394e-41,4.48065465223e-09,7.33638284973e-10,1.11704139547e-09
1.13598319584e-43,4.54393278335e-43,4.54393278335e-43,3.89169183308e-09,7.60935590352e-10,1.15880939274e-09
1.1818643204e-42,4.72745728158e-42,4.72745728158e-42,3.20715823284e-09,7.62255690968e-10,1.20397562027e-09
3.09898649772e-42,1.23959459909e-41,1.23959459909e-41,2.57000784835e-09,7.21677256746e-10,1.22189770994e-09
1.80540976134e-42,7.22163904536e-42,7.22163904536e-42,2.15297666835e-09,6.32620695682e-10,1.21189938728e-09
2.7218049936e-44,1.08872199744e-43,1.08872199744e-43,2.0366547853e-09,5.08044965938e-10,1.18506302944e-09
1.04795697202e-42,4.1918278881e-42,4.1918278881e-42,2.1585879585e-09,3.77418147137e-10,1.15478090327e-09
2.31154408429e-42,9.24617633715e-42,9.24617633715e-42,2.35633530777e-09,2.70978493443e-10,1.13490120962e-09
1.17145087414e-42,4.68580349656e-42,4.68580349656e-42,2.45653140393e-09,2.03258020043e-10,1.13163830309e-09
1.26339217711e-45,5.05356870844e-45,5.05356870844e-45,2.35035169575e-09,1.68985109827e-10,1.13289399434e-09
9.18294838026e-43,3.6731793521e-42,3.6731793521e-42,2.02647842563e-09,1.524950915e-10,1.1095204844e-09
1.73049016705e-42,6.92196066822e-42,6.92196066822e-42,1.56210616636e-09,1.40036097101e-10,1.03177168941e-09
7.55350391061e-43,3.02140156424e-42,3.02140156424e-42,1.08384021997e-09,1.25459004525e-10,8.90077630106e-10
3.79298786813e-45,1.51719514725e-44,1.51719514725e-44,7.13980948467e-10,1.09159908821e-10,7.05782102586e-10
7.97367992698e-43,3.18947197079e-42,3.18947197079e-42,5.22127530233e-10,9.5101902624e-11,5.22763480864e-10
1.29845208819e-42,5.19380835277e-42,5.19380835277e-42,5.0206848484e-10,8.83324523888e-11,3.83623172213e-10
4.81708712495e-43,1.92683484998e-42,1.92683484998e-42,5.832699071e-10,9.2375161187e-11,3.07649489878e-10
1.79579117752e-44,7.18316471009e-44,7.18316471009e-44,6.69311049945e-10,1.06378638074e-10,2.86227151751e-10
6.87316048017e-43,2.74926419207e-42,2.74926419207e-42,6.83331447716e-10,1.23800260596e-10,2.94197837903e-10
9.75221965981e-43,3.90088786393e-42,3.90088786393e-42,5.99411715827e-10,1.34672802489e-10,3.04471319796e-10
