SAX1,SAX2,SAX3,TAXX,TAXY,TAXZ
1.13598319584e-43,4.54393278335e-43,4.54393278335e-43,1.19291837689e-08,1.80340665427e-09,4.38831165866e-10
1.1818643204e-42,4.72745728158e-42,4.72745728158e-42,1.25437976348e-08,1.94317034308e-09,4.27920438739e-10
3.09898649772e-42,1.23959459909e-41,1.23959459909e-41,1.31334686788e-08,2.1598107903e-09,4.47658835533e-10
1.80540976134e-42,7.22163904536e-42,7.22163904536e-42,1.33974616019e-08,2.43214578688e-09,4.93063291646e-10
2.7218049936e-44,1.08872199744e-43,1.08872199744e-43,1.31531541889e-08,2.67365568662e-09,5.40935111976e-10
1.04795697202e-42,4.1918278881e-42,4.1918278881e-42,1.24362032275e-08,2.77383484896e-09,5.71577313314e-10
2.31154408429e-42,9.24617633715e-42,9.24617633715e-42,1.14563037516e-08,2.66413124397e-09,5.82792138111e-10
1.17145087414e-42,4.68580349656e-42,4.68580349656e-42,1.04680041543e-08,2.35716926909e-09,5.78807029845e-10
1.26339217711e-45,5.05356870844e-45,5.05356870844e-45,9.66022362483e-09,1.9341928338e-09,5.58435073687e-10
9.18294838026e-43,3.6731793521e-42,3.6731793521e-42,9.12088810267e-09,1.49925260216e-09,5.22168943996e-10
1.73049016705e-42,6.92196066822e-42,6.92196066822e-42,8.84854864339e-09,1.13668039097e-09,4.81173634112e-10
7.55350391061e-43,3.02140156424e-42,3.02140156424e-42,8.75576601602e-09,8.92307617787e-10,4.50178564852e-10
3.79298786813e-45,1.51719514725e-44,1.51719514725e-44,8.66561458748e-09,7.73436724006e-10,4.34650573951e-10
7.97367992698e-43,3.18947197079e-42,3.18947197079e-42,8.36127500747e-09,7.54675636191e-10,4.28054021749e-10
1.29845208819e-42,5.19380835277e-42,5.19380835277e-42,7.71589572169e-09,7.88159234442e-10,4.1864660368e-10
4.81708712495e-43,1.92683484998e-42,1.92683484998e-42,6.82323800146e-09,8.24559239967e-10,3.99195494336e-10
1.79579117752e-44,7.18316471009e-44,7.18316471009e-44,5.99434977594e-09,8.39299405319e-10,3.74020743474e-10
6.87316048017e-43,2.74926419207e-42,2.74926419207e-42,5.57394651983e-09,8.42639235758e-10,3.54587380743e-10
9.75221965981e-43,3.90088786393e-42,3.90088786393e-42,5.69829145138e-09,8.60980691878e-10,3.43744126844e-10
3.02065238131e-43,1.20826095252e-42,1.20826095252e-42,6.19223902363e-09,9.06193213809e-10,3.28619255345e-10
3.51075993557e-44,1.40430397423e-43,1.40430397423e-43,6.69321613455e-09,9.63491612313e-10,2.96574846731e-10
5.88841041262e-43,2.35536416505e-42,2.35536416505e-42,6.89416809606e-09,1.0070701506e-09,2.54859179906e-10
7.32221340339e-43,2.92888536135e-42,2.92888536135e-42,6.70811775861e-09,1.02241582084e-09,2.25187590425e-10
1.84840325505e-43,7.39361302019e-43,7.39361302019e-43,6.25104530334e-09,1.01127000757e-09,2.19685254745e-10
5.10482735629e-44,2.04193094252e-43,2.04193094252e-43,5.70609816793e-09,9.79067492571e-10,2.31273036844e-10
5.01796420137e-43,2.00718568055e-42,2.00718568055e-42,5.20682262588e-09,9.23765625478e-10,2.49242424548e-10
5.48879761476e-43,2.1955190459e-42,2.1955190459e-42,4.81510107001e-09,8.39380470019e-10,2.75994687685e-10
1.09214195992e-43,4.36856783967e-43,4.36856783967e-43,4.56277027294e-09,7.28653397638e-10,3.23399083882e-10
6.39885008272e-44,2.55954003309e-43,2.55954003309e-43,4.4821094211e-09,6.09485477211e-10,3.95594378982e-10
4.25560979234e-43,1.70224391693e-42,1.70224391693e-42,4.58900875883e-09,5.06927580909e-10,4.78082271342e-10
4.10222726308e-43,1.64089090523e-42,1.64089090523e-42,4.84419826714e-09,4.36828092593e-10,5.42716151102e-10
6.13291846318e-44,2.45316738527e-43,2.45316738527e-43,5.14104668967e-09,3.94969791119e-10,5.64553699085e-10
7.34033701402e-44,2.93613480561e-43,2.93613480561e-43,5.34237188711e-09,3.61120010223e-10,5.394983425e-10
3.59272643525e-43,1.4370905741e-42,1.4370905741e-42,5.34577371707e-09,3.15631784994e-10,4.89999437619e-10
3.05238699296e-43,1.22095479718e-42,1.22095479718e-42,5.13413513181e-09,2.56376535228e-10,4.5230135068e-10
3.1892269452e-44,1.27569077808e-43,1.27569077808e-43,4.77865316829e-09,2.02785735038e-10,4.52361353137e-10
7.94058134162e-44,3.17623253665e-43,3.17623253665e-43,4.39403770077e-09,1.82711205675e-10,4.87563275439e-10
3.01971948211e-43,1.20788779285e-42,1.20788779285e-42,4.07562741278e-09,2.11288557872e-10,5.28213143834e-10
2.25756985285e-43,9.03027941142e-43,9.03027941142e-43,3.85661942531e-09,2.78695911115e-10,5.3876717184e-10
1.4637805273e-44,5.8551221092e-44,5.8551221092e-44,3.70662551897e-09,3.5726365835e-10,5.0341775021e-10
8.24007887798e-44,3.29603155119e-43,3.29603155119e-43,3.56466777062e-09,4.21355683807e-10,4.35774169082e-10
2.52687826516e-43,1.01075130606e-42,1.01075130606e-42,3.38154808348e-09,4.6173855857e-10,3.65584087056e-10
1.65666041117e-43,6.6266416447e-43,6.6266416447e-43,3.14798881595e-09,4.8258631029e-10,3.17142495407e-10
5.32792231942e-45,2.13116892777e-44,2.13116892777e-44,2.89820821437e-09,4.87727816239e-10,2.99958406259e-10
8.28982374612e-44,3.31592949845e-43,3.31592949845e-43,2.69077637468e-09,4.73323044569e-10,3.1424723743e-10
2.1048683983e-43,8.41947359319e-43,8.41947359319e-43,2.57590176869e-09,4.3543343518e-10,3.56022552472e-10
1.20362063062e-43,4.81448252247e-43,4.81448252247e-43,2.56390497037e-09,3.83024551374e-10,4.12977794973e-10
1.09432488397e-45,4.37729953586e-45,4.37729953586e-45,2.61234195972e-09,3.39772001259e-10,4.61218576866e-10
8.14153166082e-44,3.25661266433e-43,3.25661266433e-43,2.64245275978e-09,3.29367300577e-10,4.7509459536e-10
1.7449947012e-43,6.97997880479e-43,6.97997880479e-43,2.57849538688e-09,3.56612357525e-10,4.45003558494e-10
8.63554877642e-44,3.45421951057e-43,3.45421951057e-43,2.3871052363e-09,4.01986091377e-10,3.85864414495e-10
0.0,0.0,0.0,2.09212200903e-09,4.35202487014e-10,3.27143961786e-10
7.84286235596e-44,3.13714494238e-43,3.13714494238e-43,1.75645293122e-09,4.36080097816e-10,2.92540996921e-10
1.43932216601e-43,5.75728866403e-43,5.75728866403e-43,1.44481336234e-09,4.05514473404e-10,2.85601829039e-10
6.09871668728e-44,2.43948667491e-43,2.43948667491e-43,1.19274513928e-09,3.59535768014e-10,2.91458876551e-10
7.44441947888e-46,2.97776779155e-45,2.97776779155e-45,1.00004089477e-09,3.14264560646e-10,2.91438053305e-10
7.43540715747e-44,2.97416286299e-43,2.97416286299e-43,8.4746356261e-10,2.75432646766e-10,2.77427951266e-10
1.18071085794e-43,4.72284343176e-43,4.72284343176e-43,7.19855392051e-10,2.39596027231e-10,2.54783470436e-10
4.22216135345e-44,1.68886454138e-43,1.68886454138e-43,6.17425139889e-10,2.02951217634e-10,2.3401990617e-10
2.46365724595e-45,9.8546289838e-45,9.8546289838e-45,5.490781672e-10,1.67997522727e-10,2.20753225097e-10
6.95416841755e-44,2.78166736702e-43,2.78166736702e-43,5.16622202006e-10,1.42183284713e-10,2.12047533499e-10
9.62800304357e-44,3.85120121743e-43,3.85120121743e-43,5.05374337539e-10,1.31377303056e-10,2.00082446107e-10
2.84950056214e-44,1.13980022486e-43,1.13980022486e-43,4.90660595499e-10,1.35678715487e-10,1.79344773118e-10
4.59344455387e-45,1.83737782155e-44,1.83737782155e-44,4.55842608742e-10,1.51393705467e-10,1.52627809407e-10
6.42780687481e-44,2.57112274992e-43,2.57112274992e-43,4.06975638083e-10,1.7574038413e-10,1.31472756777e-10
7.79965826039e-44,3.11986330415e-43,3.11986330415e-43,3.71079595835e-10,2.08439965265e-10,1.29401694704e-10
1.86024897653e-44,7.44099590613e-44,7.44099590613e-44,3.78161409347e-10,2.4889907099e-10,1.52131559159e-10
6.77533229673e-45,2.71013291869e-44,2.71013291869e-44,4.40395542574e-10,2.92863543589e-10,1.92597827253e-10
5.87924893125e-44,2.3516995725e-43,2.3516995725e-43,5.43863074567e-10,3.32174063999e-10,2.34866923913e-10
6.27260834498e-44,2.50904333799e-43,2.50904333799e-43,6.57709727695e-10,3.57237321661e-10,2.63433336346e-10
1.16139622132e-44,4.6455848853e-44,4.6455848853e-44,7.5214665505e-10,3.59840049092e-10,2.71004481197e-10
8.7915298343e-45,3.51661193372e-44,3.51661193372e-44,8.11753720057e-10,3.35501950998e-10,2.60708086406e-10
5.32642802152e-44,2.13057120861e-43,2.13057120861e-43,8.36979903904e-10,2.85878249611e-10,2.43000076729e-10
5.00353706798e-44,2.00141482719e-43,2.00141482719e-43,8.37125073465e-10,2.20279087626e-10,2.29630077415e-10
6.81066771062e-45,2.72426708425e-44,2.72426708425e-44,8.2255352986e-10,1.5379406182e-10,2.27452331015e-10
1.05197689339e-44,4.20790757357e-44,4.20790757357e-44,8.00140847088e-10,1.01328987349e-10,2.35116196842e-10
4.78303917935e-44,1.91321567174e-43,1.91321567174e-43,7.70761977333e-10,7.09413787141e-11,2.44983814937e-10
3.95464386464e-44,1.58185754586e-43,1.58185754586e-43,7.27840674601e-10,6.14156581269e-11,2.49589227448e-10
3.6371445704e-45,1.45485782816e-44,1.45485782816e-44,6.59801163908e-10,6.56960579259e-11,2.47824350987e-10
1.1901877116e-44,4.76075084639e-44,4.76075084639e-44,5.5902291114e-10,7.67928876676e-11,2.45134638012e-10
4.25924597059e-44,1.70369838824e-43,1.70369838824e-43,4.33105087901e-10,9.12156386749e-11,2.47098153993e-10
3.09303656093e-44,1.23721462437e-43,1.23721462437e-43,3.08326682912e-10,1.08142697682e-10,2.52809672378e-10
1.66457094997e-45,6.65828379989e-45,6.65828379989e-45,2.1894548877e-10,1.26728519645e-10,2.55301650464e-10
1.29218894688e-44,5.16875578752e-44,5.16875578752e-44,1.87998653614e-10,1.44932948351e-10,2.4869877343e-10
3.76231289523e-44,1.50492515809e-43,1.50492515809e-43,2.13948892776e-10,1.60721304413e-10,2.3423475796e-10
2.39016639677e-44,9.56066558709e-44,9.56066558709e-44,2.73484625833e-10,1.73713607575e-10,2.18646110131e-10
5.62643804623e-46,2.25057521849e-45,2.25057521849e-45,3.37469814433e-10,1.85186091984e-10,2.0694163969e-10
1.35908207648e-44,5.43632830593e-44,5.43632830593e-44,3.87222346271e-10,1.96328304974e-10,1.97207718278e-10
3.29715507053e-44,1.31886202821e-43,1.31886202821e-43,4.20431430917e-10,2.06348173268e-10,1.82495236379e-10
1.82131230235e-44,7.28524920941e-44,7.28524920941e-44,4.45985959663e-10,2.11902722264e-10,1.57921766311e-10
7.78879126664e-47,3.11551650665e-46,3.11551650665e-46,4.74198600854e-10,2.08157601015e-10,1.26724487562e-10
1.39361081304e-44,5.57444325218e-44,5.57444325218e-44,5.08577134885e-10,1.90980705097e-10,9.9985371394e-11
2.86680689159e-44,1.14672275664e-43,1.14672275664e-43,5.41780199621e-10,1.59558928883e-10,8.97262858584e-11
1.36511615371e-44,5.46046461483e-44,5.46046461483e-44,5.57045339761e-10,1.18321095356e-10,1.00434942185e-10
1.68420711254e-47,6.73682845016e-47,6.73682845016e-47,5.36122803439e-10,7.6546825772e-11,1.25636907289e-10
1.39943396591e-44,5.59773586364e-44,5.59773586364e-44,4.71450898924e-10,4.47894794272e-11,1.52103908982e-10
2.47281617923e-44,9.89126471692e-44,9.89126471692e-44,3.74976958453e-10,2.96950736697e-11,1.67976696982e-10
1.00316766853e-44,4.01267067411e-44,4.01267067411e-44,2.75311102073e-10,3.0853326371e-11,1.68332819311e-10
2.32967331381e-46,9.31869325525e-46,9.31869325525e-46,2.02541871374e-10,4.22733220487e-11,1.54919416054e-10
1.38062998316e-44,5.52251993263e-44,5.52251993263e-44,1.70658548059e-10,5.73048618331e-11,1.32403601952e-10
2.1155722782e-44,8.46228911279e-44,8.46228911279e-44,1.71069034322e-10,7.30129422641e-11,1.05990038433e-10
7.19635918477e-45,2.87854367391e-44,2.87854367391e-44,1.82718792814e-10,9.10006660244e-11,8.23821699553e-11
6.16412198931e-46,2.46564879572e-45,2.46564879572e-45,1.90846763462e-10,1.15079411382e-10,7.10264179881e-11
1.34136498831e-44,5.36545995326e-44,5.36545995326e-44,1.98897906272e-10,1.48225414064e-10,8.11859990966e-11
1.79457695774e-44,7.17830783094e-44,7.17830783094e-44,2.2340619234e-10,1.90394666736e-10,1.15014255006e-10
5.00943615318e-45,2.00377446127e-44,2.00377446127e-44,2.75900460554e-10,2.37131737405e-10,1.62748871518e-10
1.08598278219e-45,4.34393112878e-45,4.34393112878e-45,3.4726860976e-10,2.79036545612e-10,2.06050367057e-10
1.28567612262e-44,5.1427044905e-44,5.1427044905e-44,4.08572363901e-10,3.03491023517e-10,2.28295653984e-10
1.50866654348e-44,6.03466617391e-44,6.03466617391e-44,4.28773098438e-10,2.99763705407e-10,2.23839618068e-10
3.3548003914e-45,1.34192015656e-44,1.34192015656e-44,3.95623768745e-10,2.65619985094e-10,1.99330467824e-10
1.58282346741e-45,6.33129386964e-45,6.33129386964e-45,3.23411308961e-10,2.10643408825e-10,1.67564995757e-10
1.21733600883e-44,4.86934403532e-44,4.86934403532e-44,2.42365435055e-10,1.52504378217e-10,1.39929878197e-10
1.25619291246e-44,5.02477164986e-44,5.02477164986e-44,1.79270755438e-10,1.07645594056e-10,1.22386622712e-10
2.13348509339e-45,8.53394037356e-45,8.53394037356e-45,1.44311779036e-10,8.27878984173e-11,1.1530838594e-10
2.06543102211e-45,8.26172408843e-45,8.26172408843e-45,1.31774819694e-10,7.33886922586e-11,1.14967440411e-10
1.13977401217e-44,4.55909604867e-44,4.55909604867e-44,1.30061342407e-10,6.9629998657e-11,1.15549571903e-10
1.03517004917e-44,4.14068019668e-44,4.14068019668e-44,1.3072912862e-10,6.46681562835e-11,1.12120509229e-10
1.26144506261e-45,5.04578025044e-45,5.04578025044e-45,1.30482398205e-10,5.87886077714e-11,1.04223858827e-10
2.50571293125e-45,1.0022851725e-44,1.0022851725e-44,1.2804493175e-10,5.7157085336e-11,9.77422070631e-11
1.05603695491e-44,4.22414781965e-44,4.22414781965e-44,1.21503092151e-10,6.40400128894e-11,1.02466487042e-10
8.43391928657e-45,3.37356771463e-44,3.37356771463e-44,1.08945033011e-10,7.84688998847e-11,1.2575459605e-10
6.67608567325e-46,2.6704342693e-45,2.6704342693e-45,9.06191937258e-11,9.43602196411e-11,1.66309748444e-10
2.88586700668e-45,1.15434680267e-44,1.15434680267e-44,6.94975338535e-11,1.04324340596e-10,2.12812899683e-10
9.68776900026e-45,3.8751076001e-44,3.8751076001e-44,4.95201536867e-11,1.03896896429e-10,2.48841949104e-10
6.78526622655e-45,2.71410649062e-44,2.71410649062e-44,3.34409419468e-11,9.32719845674e-11,2.60903241541e-10
2.92167365891e-46,1.16866946356e-45,1.16866946356e-45,2.22050088624e-11,7.60290484991e-11,2.44394524476e-10
3.19590951319e-45,1.27836380528e-44,1.27836380528e-44,1.57620660855e-11,5.66132898508e-11,2.04422883124e-10
8.80257160683e-45,3.52102864273e-44,3.52102864273e-44,1.38304787944e-11,3.86856632729e-11,1.52408907135e-10
5.38190749254e-45,2.15276299702e-44,2.15276299702e-44,1.57762256184e-11,2.49793066633e-11,1.01576195405e-10
8.50759142409e-47,3.40303656963e-46,3.40303656963e-46,2.02547335591e-11,1.76551973797e-11,6.32934151178e-11
3.43171730036e-45,1.37268692014e-44,1.37268692014e-44,2.56005420121e-11,1.79347955109e-11,4.41300756742e-11
7.92370225937e-45,3.16948090375e-44,3.16948090375e-44,3.08377068393e-11,2.50199252459e-11,4.35062482578e-11
4.20007712882e-45,1.68003085153e-44,1.68003085153e-44,3.61703120607e-11,3.55430585847e-11,5.36041585358e-11
4.73409893895e-48,1.89363957558e-47,1.89363957558e-47,4.2261110033e-11,4.4655069329e-11,6.33039270481e-11
3.59347872319e-45,1.43739148928e-44,1.43739148928e-44,4.90589881255e-11,4.84419118542e-11,6.47804310045e-11
7.06663114081e-45,2.82665245633e-44,2.82665245633e-44,5.56921498087e-11,4.60647005298e-11,5.82502235192e-11
3.21652605451e-45,1.2866104218e-44,1.2866104218e-44,6.19904054221e-11,4.0099359164e-11,5.12456556511e-11
1.68309439472e-47,6.73237757887e-47,6.73237757887e-47,7.03227901084e-11,3.49132630362e-11,5.32156174498e-11
3.68447067296e-45,1.47378826918e-44,1.47378826918e-44,8.54927527545e-11,3.42897020338e-11,6.96637893112e-11
6.24366973393e-45,2.49746789357e-44,2.49746789357e-44,1.11616026808e-10,3.97556850332e-11,9.94144742872e-11
2.4088615364e-45,9.6354461456e-45,9.6354461456e-45,1.47569321908e-10,5.02172197304e-11,1.35502820419e-10
9.33295477256e-47,3.73318190903e-46,3.73318190903e-46,1.84591464536e-10,6.25747375274e-11,1.68028777505e-10
3.71009647347e-45,1.48403858939e-44,1.48403858939e-44,2.08943043594e-10,7.28283325984e-11,1.87347071794e-10
5.46428694776e-45,2.18571477911e-44,2.18571477911e-44,2.0912605274e-10,7.75772494712e-11,1.86891794331e-10
1.75579690929e-45,7.02318763715e-45,7.02318763715e-45,1.8336794955e-10,7.58439232437e-11,1.65309889045e-10
2.11576024587e-46,8.46304098348e-46,8.46304098348e-46,1.42046174602e-10,7.04229684693e-11,1.27355361966e-10
3.67713292775e-45,1.4708531711e-44,1.4708531711e-44,1.02790692107e-10,6.73356515796e-11,8.29375674523e-11
4.73542980744e-45,1.89417192298e-44,1.89417192298e-44,8.11258948405e-11,7.27130446752e-11,4.42278573302e-11
1.23732794244e-45,4.94931176975e-45,4.94931176975e-45,8.26882666115e-11,8.85154812753e-11,2.15712455108e-11
3.53517442313e-46,1.41406976925e-45,1.41406976925e-45,1.01713429361e-10,1.10149643794e-10,1.96849127281e-11
3.59314536648e-45,1.43725814659e-44,1.43725814659e-44,1.25855907324e-10,1.28323500356e-10,3.58997710289e-11
4.06183806702e-45,1.62473522681e-44,1.62473522681e-44,1.43362334175e-10,1.34428267237e-10,6.16516542021e-11
8.34849450377e-46,3.33939780151e-45,3.33939780151e-45,1.48081987494e-10,1.25765894224e-10,8.68494889677e-11
5.05015693954e-46,2.02006277581e-45,2.02006277581e-45,1.40342985978e-10,1.06770769857e-10,1.0477255655e-10
3.46603781537e-45,1.38641512615e-44,1.38641512615e-44,1.24649175519e-10,8.5423878405e-11,1.14387805093e-10
3.44634564097e-45,1.37853825639e-44,1.37853825639e-44,1.06398027704e-10,6.7839892928e-11,1.18627879887e-10
5.31223424555e-46,2.12489369822e-45,2.12489369822e-45,8.94120213824e-11,5.52623763594e-11,1.20285679748e-10
6.55245934306e-46,2.62098373722e-45,2.62098373722e-45,7.51061002394e-11,4.53696382714e-11,1.19047461102e-10
