SAX1,SAX2,SAX3,TAXX,TAXY,TAXZ
2.81090389017e-41,1.12436155607e-40,1.12436155607e-40,9.96948015418e-10,2.7201103995e-10,3.53562632771e-10
1.87082131841e-40,7.48328527363e-40,7.48328527363e-40,8.0723831944e-10,2.36408691919e-10,3.98929484531e-10
4.69725088278e-40,1.87890035311e-39,1.87890035311e-39,6.44594830858e-10,1.63120942281e-10,3.96921832449e-10
2.58737689452e-40,1.03495075781e-39,1.03495075781e-39,5.37291726514e-10,1.19999335432e-10,3.63785309486e-10
5.30789928196e-42,2.12315971278e-41,2.12315971278e-41,4.84548401433e-10,1.08367829998e-10,2.50722752704e-10
1.12272850234e-40,4.49091400935e-40,4.49091400935e-40,4.7095772646e-10,1.0204350978e-10,1.04597478173e-10
2.39590478668e-40,9.58361914672e-40,9.58361914672e-40,4.80039061155e-10,9.75143577828e-11,6.26157156558e-11
1.16913810728e-40,4.67655242912e-40,4.67655242912e-40,4.94290542785e-10,1.03806011093e-10,1.4700139011e-10
4.43456129186e-43,1.77382451674e-42,1.77382451674e-42,4.94543260561e-10,1.23815032739e-10,2.32035228445e-10
7.06439919228e-41,2.82575967691e-40,2.82575967691e-40,4.68742110202e-10,1.55024065275e-10,2.30621759031e-10
1.2985311739e-40,5.1941246956e-40,5.1941246956e-40,4.21534723597e-10,1.84863018182e-10,1.83055077249e-10
5.54409306806e-41,2.21763722722e-40,2.21763722722e-40,3.72078895766e-10,1.88811593727e-10,1.51783981507e-10
6.15284044576e-44,2.46113617831e-43,2.46113617831e-43,3.4005415258e-10,1.54471461186e-10,1.36618552175e-10
4.61312208562e-41,1.84524883425e-40,1.84524883425e-40,3.31244207232e-10,1.023043376e-10,1.14477997298e-10
7.37692815892e-41,2.95077126357e-40,2.95077126357e-40,3.34397932872e-10,6.49583087463e-11,8.67760741932e-11
2.71592195814e-41,1.08636878326e-40,1.08636878326e-40,3.31809777871e-10,5.21046170985e-11,6.35405709409e-11
5.73933709755e-43,2.29573483902e-42,2.29573483902e-42,3.14248278756e-10,5.01433811598e-11,4.48525709628e-11
3.1029699754e-41,1.24118799016e-40,1.24118799016e-40,2.86982005489e-10,4.84208422293e-11,3.19800578411e-11
4.3483387248e-41,1.73933548992e-40,1.73933548992e-40,2.62582090694e-10,4.88983820875e-11,3.06927741596e-11
1.35587400839e-41,5.42349603358e-41,5.42349603358e-41,2.4875036302e-10,5.36753807732e-11,4.00636290416e-11
1.06699268183e-42,4.26797072732e-42,4.26797072732e-42,2.42330921299e-10,5.84688689608e-11,5.54103766969e-11
2.13773134734e-41,8.55092538934e-41,8.55092538934e-41,2.32976076795e-10,6.01456595504e-11,7.75265547256e-11
2.63862902501e-41,1.05545161e-40,1.05545161e-40,2.11622685705e-10,6.11504972206e-11,1.03680904537e-10
6.80884503456e-42,2.72353801382e-41,2.72353801382e-41,1.7679379837e-10,6.40814521926e-11,1.17935766268e-10
1.36710014845e-42,5.46840059382e-42,5.46840059382e-42,1.34835515597e-10,6.69646452209e-11,1.06511169914e-10
1.5017382434e-41,6.00695297361e-41,6.00695297361e-41,9.52727769687e-11,6.5162291984e-11,7.65723644825e-11
1.63796073938e-41,6.55184295753e-41,6.55184295753e-41,6.61464260616e-11,5.55829038107e-11,4.71392543343e-11
3.3912375538e-42,1.35649502152e-41,1.35649502152e-41,5.30266303516e-11,3.96201579998e-11,2.78196964857e-11
1.49214832643e-42,5.96859330573e-42,5.96859330573e-42,6.02382842609e-11,2.36747996393e-11,1.71027450321e-11
1.07191173838e-41,4.28764695351e-41,4.28764695351e-41,9.01410552237e-11,1.51810877476e-11,1.39570068213e-11
1.03473866552e-41,4.13895466206e-41,4.13895466206e-41,1.3978575943e-10,1.61654264508e-11,1.87412281798e-11
1.64635460739e-42,6.58541842954e-42,6.58541842954e-42,1.98854461894e-10,2.1850126305e-11,2.67346674946e-11
1.49525619216e-42,5.98102476865e-42,5.98102476865e-42,2.52050293105e-10,2.63906596617e-11,3.13718747618e-11
7.75149829173e-42,3.10059931669e-41,3.10059931669e-41,2.84651801025e-10,2.79225655395e-11,3.2634083475e-11
6.62234169797e-42,2.64893667919e-41,2.64893667919e-41,2.87864565901e-10,2.72998267024e-11,3.53608157815e-11
7.60069472622e-43,3.04027789049e-42,3.04027789049e-42,2.61968902244e-10,2.51906542801e-11,4.08569581749e-11
1.42375537323e-42,5.69502149292e-42,5.69502149292e-42,2.1646824109e-10,2.28919962492e-11,4.57424079372e-11
5.66525091757e-42,2.26610036703e-41,2.26610036703e-41,1.66549870074e-10,2.37898488741e-11,4.79138703243e-11
4.27667151527e-42,1.71066860611e-41,1.71066860611e-41,1.26580674587e-10,3.08266482664e-11,4.91506067474e-11
3.20346179963e-43,1.28138471985e-42,1.28138471985e-42,1.03962559558e-10,4.27382438577e-11,5.21231592542e-11
1.31179192095e-42,5.2471676838e-42,5.2471676838e-42,9.70598204704e-11,5.45522013794e-11,5.7414957511e-11
4.17598448095e-42,1.67039379238e-41,1.67039379238e-41,9.79827678118e-11,6.16825056552e-11,6.29588530902e-11
2.77645233486e-42,1.11058093394e-41,1.11058093394e-41,9.78819854404e-11,6.25605571003e-11,6.51217783702e-11
1.13598319584e-43,4.54393278335e-43,4.54393278335e-43,9.17493739667e-11,5.80034014924e-11,6.1654468698e-11
1.1818643204e-42,4.72745728158e-42,4.72745728158e-42,8.07172576589e-11,4.98363747074e-11,5.46710520806e-11
3.09898649772e-42,1.23959459909e-41,1.23959459909e-41,7.08923240987e-11,4.07137245954e-11,4.93756855923e-11
1.80540976134e-42,7.22163904536e-42,7.22163904536e-42,6.91411863115e-11,3.42712189886e-11,4.91415580217e-11
2.7218049936e-44,1.08872199744e-43,1.08872199744e-43,7.83484042446e-11,3.40696709864e-11,5.32299469693e-11
1.04795697202e-42,4.1918278881e-42,4.1918278881e-42,9.57442601921e-11,4.13962766425e-11,5.94196836757e-11
2.31154408429e-42,9.24617633715e-42,9.24617633715e-42,1.15880648457e-10,5.37987922897e-11,6.65252309118e-11
1.17145087414e-42,4.68580349656e-42,4.68580349656e-42,1.35722590588e-10,6.63248920835e-11,7.34512676385e-11
1.26339217711e-45,5.05356870844e-45,5.05356870844e-45,1.56983175591e-10,7.49972812023e-11,7.80056468319e-11
9.18294838026e-43,3.6731793521e-42,3.6731793521e-42,1.83010390229e-10,7.92646068339e-11,7.84112363962e-11
1.73049016705e-42,6.92196066822e-42,6.92196066822e-42,2.12696169202e-10,8.09491243987e-11,7.50626121709e-11
7.55350391061e-43,3.02140156424e-42,3.02140156424e-42,2.37283084908e-10,8.13098471719e-11,6.96184063396e-11
3.79298786813e-45,1.51719514725e-44,1.51719514725e-44,2.44041027286e-10,7.98745382472e-11,6.2951869321e-11
7.97367992698e-43,3.18947197079e-42,3.18947197079e-42,2.24820955022e-10,7.58998362212e-11,5.48908765885e-11
1.29845208819e-42,5.19380835277e-42,5.19380835277e-42,1.82771572146e-10,6.99247667912e-11,4.57738923544e-11
4.81708712495e-43,1.92683484998e-42,1.92683484998e-42,1.31555971952e-10,6.34863835642e-11,3.77544669272e-11
1.79579117752e-44,7.18316471009e-44,7.18316471009e-44,8.74911153328e-11,5.79153874062e-11,3.43408513495e-11
6.87316048017e-43,2.74926419207e-42,2.74926419207e-42,6.06661597878e-11,5.3850923235e-11,3.81079878558e-11
9.75221965981e-43,3.90088786393e-42,3.90088786393e-42,5.13269864292e-11,5.1524863118e-11,4.82204333266e-11
3.02065238131e-43,1.20826095252e-42,1.20826095252e-42,5.29326327562e-11,5.09526053803e-11,6.03910720274e-11
3.51075993557e-44,1.40430397423e-43,1.40430397423e-43,5.81249621602e-11,5.18133312734e-11,6.99018133777e-11
5.88841041262e-43,2.35536416505e-42,2.35536416505e-42,6.27363530442e-11,5.33943435638e-11,7.46867769576e-11
7.32221340339e-43,2.92888536135e-42,2.92888536135e-42,6.5873786378e-11,5.47608901457e-11,7.53364151333e-11
1.84840325505e-43,7.39361302019e-43,7.39361302019e-43,6.76617948712e-11,5.50344335938e-11,7.2885672945e-11
5.10482735629e-44,2.04193094252e-43,2.04193094252e-43,6.74491679182e-11,5.3661962612e-11,6.7625322107e-11
5.01796420137e-43,2.00718568055e-42,2.00718568055e-42,6.39792390819e-11,5.05317323097e-11,5.98558242714e-11
5.48879761476e-43,2.1955190459e-42,2.1955190459e-42,5.69254103379e-11,4.58245953798e-11,5.0690082836e-11
1.09214195992e-43,4.36856783967e-43,4.36856783967e-43,4.80338079808e-11,3.97947518577e-11,4.16504503263e-11
6.39885008272e-44,2.55954003309e-43,2.55954003309e-43,4.05647949183e-11,3.28354598421e-11,3.38325336693e-11
4.25560979234e-43,1.70224391693e-42,1.70224391693e-42,3.72854132166e-11,2.58066748683e-11,2.76183428925e-11
4.10222726308e-43,1.64089090523e-42,1.64089090523e-42,3.86165045579e-11,2.01374586072e-11,2.29887920426e-11
6.13291846318e-44,2.45316738527e-43,2.45316738527e-43,4.24702006112e-11,1.7342292656e-11,2.01373125462e-11
7.34033701402e-44,2.93613480561e-43,2.93613480561e-43,4.58658379966e-11,1.82014732639e-11,1.99371588301e-11
3.59272643525e-43,1.4370905741e-42,1.4370905741e-42,4.69458440384e-11,2.22593306747e-11,2.3537977795e-11
3.05238699296e-43,1.22095479718e-42,1.22095479718e-42,4.58365516189e-11,2.80654359834e-11,3.10436942793e-11
3.1892269452e-44,1.27569077808e-43,1.27569077808e-43,4.38984664329e-11,3.39416497357e-11,4.05970309057e-11
7.94058134162e-44,3.17623253665e-43,3.17623253665e-43,4.2206805567e-11,3.864177354e-11,4.91330437049e-11
3.01971948211e-43,1.20788779285e-42,1.20788779285e-42,4.0611999078e-11,4.15346568206e-11,5.4234364352e-11
2.25756985285e-43,9.03027941142e-43,9.03027941142e-43,3.81895651726e-11,4.25434498952e-11,5.5369153442e-11
1.4637805273e-44,5.8551221092e-44,5.8551221092e-44,3.46810573948e-11,4.21810664899e-11,5.36910187857e-11
8.24007887798e-44,3.29603155119e-43,3.29603155119e-43,3.15169772513e-11,4.15118482817e-11,5.09751842632e-11
2.52687826516e-43,1.01075130606e-42,1.01075130606e-42,3.11722055875e-11,4.16350050889e-11,4.85742990121e-11
1.65666041117e-43,6.6266416447e-43,6.6266416447e-43,3.50882199682e-11,4.28647027773e-11,4.69026258718e-11
5.32792231942e-45,2.13116892777e-44,2.13116892777e-44,4.19514535769e-11,4.43939770023e-11,4.56300506158e-11
8.28982374612e-44,3.31592949845e-43,3.31592949845e-43,4.80783401899e-11,4.4910669697e-11,4.43335469385e-11
2.1048683983e-43,8.41947359319e-43,8.41947359319e-43,4.98248995461e-11,4.37008236558e-11,4.29323504764e-11
1.20362063062e-43,4.81448252247e-43,4.81448252247e-43,4.60498775641e-11,4.1314817324e-11,4.15093216444e-11
1.09432488397e-45,4.37729953586e-45,4.37729953586e-45,3.8615202843e-11,3.92567565902e-11,3.99063839541e-11
8.14153166082e-44,3.25661266433e-43,3.25661266433e-43,3.07154839961e-11,3.8890073226e-11,3.76939087384e-11
1.7449947012e-43,6.97997880479e-43,6.97997880479e-43,2.4653557174e-11,4.03296454158e-11,3.45341705319e-11
8.63554877642e-44,3.45421951057e-43,3.45421951057e-43,2.08427763649e-11,4.2225406791e-11,3.05219712432e-11
0.0,0.0,0.0,1.84385250302e-11,4.27648617711e-11,2.62628077326e-11
7.84286235596e-44,3.13714494238e-43,3.13714494238e-43,1.66089120722e-11,4.11460353325e-11,2.271837778e-11
1.43932216601e-43,5.75728866403e-43,5.75728866403e-43,1.52610590262e-11,3.82145940848e-11,2.08595948891e-11
6.09871668728e-44,2.43948667491e-43,2.43948667491e-43,1.48657659699e-11,3.56855934359e-11,2.11993732735e-11
7.44441947888e-46,2.97776779155e-45,2.97776779155e-45,1.58336759301e-11,3.47068104617e-11,2.3449063514e-11
7.43540715747e-44,2.97416286299e-43,2.97416286299e-43,1.80418044042e-11,3.50369213796e-11,2.65605038118e-11
1.18071085794e-43,4.72284343176e-43,4.72284343176e-43,2.07981802484e-11,3.53974616265e-11,2.91885927008e-11
4.22216135345e-44,1.68886454138e-43,1.68886454138e-43,2.32304340451e-11,3.45508132566e-11,3.03662851104e-11
2.46365724595e-45,9.8546289838e-45,9.8546289838e-45,2.48872931695e-11,3.22693942029e-11,3.00457288009e-11
6.95416841755e-44,2.78166736702e-43,2.78166736702e-43,2.61397410094e-11,2.95776867892e-11,2.91453156456e-11
9.62800304357e-44,3.85120121743e-43,3.85120121743e-43,2.79285148787e-11,2.80817679002e-11,2.89831612307e-11
2.84950056214e-44,1.13980022486e-43,1.13980022486e-43,3.08421226393e-11,2.87380197391e-11,3.04284465839e-11
4.59344455387e-45,1.83737782155e-44,1.83737782155e-44,3.42416267843e-11,3.09204297402e-11,3.3341774721e-11
6.42780687481e-44,2.57112274992e-43,2.57112274992e-43,3.63884076758e-11,3.26305443744e-11,3.66288775364e-11
7.79965826039e-44,3.11986330415e-43,3.11986330415e-43,3.57568023998e-11,3.18631650054e-11,3.87881487847e-11
1.86024897653e-44,7.44099590613e-44,7.44099590613e-44,3.25020990213e-11,2.80976806607e-11,3.86053669901e-11
6.77533229673e-45,2.71013291869e-44,2.71013291869e-44,2.86727912486e-11,2.26948853786e-11,3.56703586501e-11
5.87924893125e-44,2.3516995725e-43,2.3516995725e-43,2.67773081719e-11,1.79283169843e-11,3.05100886101e-11
6.27260834498e-44,2.50904333799e-43,2.50904333799e-43,2.78486797709e-11,1.55318759552e-11,2.43220602692e-11
1.16139622132e-44,4.6455848853e-44,4.6455848853e-44,3.0679749293e-11,1.58758107075e-11,1.84936901858e-11
8.7915298343e-45,3.51661193372e-44,3.51661193372e-44,3.28718024919e-11,1.81297125804e-11,1.41449552947e-11
5.32642802152e-44,2.13057120861e-43,2.13057120861e-43,3.27427262236e-11,2.09624660531e-11,1.18353545493e-11
5.00353706798e-44,2.00141482719e-43,2.00141482719e-43,3.04803613091e-11,2.31878535617e-11,1.15055551218e-11
6.81066771062e-45,2.72426708425e-44,2.72426708425e-44,2.77207083164e-11,2.41064139058e-11,1.26791378322e-11
1.05197689339e-44,4.20790757357e-44,4.20790757357e-44,2.61138310565e-11,2.35685976707e-11,1.47935566433e-11
4.78303917935e-44,1.91321567174e-43,1.91321567174e-43,2.61401218823e-11,2.18437456676e-11,1.73853506087e-11
3.95464386464e-44,1.58185754586e-43,1.58185754586e-43,2.69949470787e-11,1.94115898546e-11,2.00049632602e-11
3.6371445704e-45,1.45485782816e-44,1.45485782816e-44,2.73838916335e-11,1.68242604914e-11,2.20789517586e-11
1.1901877116e-44,4.76075084639e-44,4.76075084639e-44,2.64793838276e-11,1.46846248379e-11,2.30207796189e-11
4.25924597059e-44,1.70369838824e-43,1.70369838824e-43,2.44174670548e-11,1.36196824807e-11,2.25818312093e-11
3.09303656093e-44,1.23721462437e-43,1.23721462437e-43,2.21862789569e-11,1.41248809943e-11,2.11199458145e-11
1.66457094997e-45,6.65828379989e-45,6.65828379989e-45,2.10782004802e-11,1.63281588778e-11,1.94984922863e-11
1.29218894688e-44,5.16875578752e-44,5.16875578752e-44,2.19583525833e-11,1.98430025108e-11,1.8634760571e-11
3.76231289523e-44,1.50492515809e-43,1.50492515809e-43,2.46612157457e-11,2.38352473156e-11,1.89971436638e-11
2.39016639677e-44,9.56066558709e-44,9.56066558709e-44,2.79080682086e-11,2.73229525367e-11,2.04065824051e-11
5.62643804623e-46,2.25057521849e-45,2.25057521849e-45,2.99802355513e-11,2.96289651666e-11,2.22828469007e-11
1.35908207648e-44,5.43632830593e-44,5.43632830593e-44,2.98573340816e-11,3.07714515895e-11,2.41234114012e-11
3.29715507053e-44,1.31886202821e-43,1.31886202821e-43,2.80178019985e-11,3.14889728987e-11,2.58101965348e-11
1.82131230235e-44,7.28524920941e-44,7.28524920941e-44,2.61930118352e-11,3.27613250079e-11,2.75052628423e-11
7.78879126664e-47,3.11551650665e-46,3.11551650665e-46,2.61520928608e-11,3.50899526257e-11,2.92690175238e-11
1.39361081304e-44,5.57444325218e-44,5.57444325218e-44,2.84164249964e-11,3.80693974598e-11,3.07756800449e-11
2.86680689159e-44,1.14672275664e-43,1.14672275664e-43,3.18830288959e-11,4.05892095043e-11,3.14262059835e-11
1.36511615371e-44,5.46046461483e-44,5.46046461483e-44,3.45875283386e-11,4.15066951175e-11,3.08239703423e-11
1.68420711254e-47,6.73682845016e-47,6.73682845016e-47,3.49535855033e-11,4.0304792014e-11,2.9208751739e-11
1.39943396591e-44,5.59773586364e-44,5.59773586364e-44,3.26185476756e-11,3.73578951127e-11,2.73799629265e-11
2.47281617923e-44,9.89126471692e-44,9.89126471692e-44,2.84063915867e-11,3.37637958383e-11,2.60691734428e-11
1.00316766853e-44,4.01267067411e-44,4.01267067411e-44,2.36997387842e-11,3.09019024971e-11,2.53053596548e-11
2.32967331381e-46,9.31869325525e-46,9.31869325525e-46,1.97596312583e-11,2.98718973489e-11,2.43943693041e-11
1.38062998316e-44,5.52251993263e-44,5.52251993263e-44,1.73475750861e-11,3.09628488941e-11,2.25456233087e-11
2.1155722782e-44,8.46228911279e-44,8.46228911279e-44,1.66509144209e-11,3.34018608104e-11,1.9562850359e-11
7.19635918477e-45,2.87854367391e-44,2.87854367391e-44,1.73510114192e-11,3.56297726342e-11,1.6023201064e-11
6.16412198931e-46,2.46564879572e-45,2.46564879572e-45,1.87588781657e-11,3.60586825256e-11,1.28810440263e-11
1.34136498831e-44,5.36545995326e-44,5.36545995326e-44,2.00724358705e-11,3.38829991381e-11,1.0863746848e-11
1.79457695774e-44,7.17830783094e-44,7.17830783094e-44,2.07772842288e-11,2.94582869164e-11,1.00978120716e-11
5.00943615318e-45,2.00377446127e-44,2.00377446127e-44,2.10128256904e-11,2.41110685997e-11,1.02286613241e-11
1.08598278219e-45,4.34393112878e-45,4.34393112878e-45,2.15685753157e-11,1.96107420737e-11,1.09754416809e-11
1.28567612262e-44,5.1427044905e-44,5.1427044905e-44,2.33157489814e-11,1.75772725368e-11,1.26698505479e-11
1.50866654348e-44,6.03466617391e-44,6.03466617391e-44,2.63424247894e-11,1.8940683827e-11,1.61832617868e-11
3.3548003914e-45,1.34192015656e-44,1.34192015656e-44,2.94927940962e-11,2.35431882032e-11,2.20748882521e-11
1.58282346741e-45,6.33129386964e-45,6.33129386964e-45,3.09023489047e-11,3.00932320736e-11,2.95646544306e-11
1.21733600883e-44,4.86934403532e-44,4.86934403532e-44,2.93471368892e-11,3.6634884936e-11,3.63053981929e-11
1.25619291246e-44,5.02477164986e-44,5.02477164986e-44,2.53743575361e-11,4.13657091094e-11,3.94211257146e-11
2.13348509339e-45,8.53394037356e-45,8.53394037356e-45,2.11368945306e-11,4.33295629811e-11,3.7243214003e-11
2.06543102211e-45,8.26172408843e-45,8.26172408843e-45,1.88694006597e-11,4.25839803239e-11,3.04992826514e-11
1.13977401217e-44,4.55909604867e-44,4.55909604867e-44,1.91926266745e-11,3.98410156771e-11,2.20100985205e-11
1.03517004917e-44,4.14068019668e-44,4.14068019668e-44,2.07033274416e-11,3.59210241473e-11,1.50446285346e-11
1.26144506261e-45,5.04578025044e-45,5.04578025044e-45,2.12410755744e-11,3.138683205e-11,1.15069187062e-11
2.50571293125e-45,1.0022851725e-44,1.0022851725e-44,1.97635336279e-11,2.6531824394e-11,1.12269258924e-11
1.05603695491e-44,4.22414781965e-44,4.22414781965e-44,1.72503397519e-11,2.16782927839e-11,1.27084612619e-11
8.43391928657e-45,3.37356771463e-44,3.37356771463e-44,1.59228293835e-11,1.7557909322e-11,1.45468414866e-11
6.67608567325e-46,2.6704342693e-45,2.6704342693e-45,1.74785279343e-11,1.54075879701e-11,1.63416944271e-11
2.88586700668e-45,1.15434680267e-44,1.15434680267e-44,2.17708012675e-11,1.64843664385e-11,1.85487367705e-11
9.68776900026e-45,3.8751076001e-44,3.8751076001e-44,2.69007483734e-11,2.1132711878e-11,2.16765498832e-11
6.78526622655e-45,2.71410649062e-44,2.71410649062e-44,3.05321550237e-11,2.80873641339e-11,2.56580187979e-11
2.92167365891e-46,1.16866946356e-45,1.16866946356e-45,3.13520451445e-11,3.47759335627e-11,2.98483989434e-11
3.19590951319e-45,1.27836380528e-44,1.27836380528e-44,2.96206449042e-11,3.86931806351e-11,3.34367770572e-11
8.80257160683e-45,3.52102864273e-44,3.52102864273e-44,2.65820815791e-11,3.8945690054e-11,3.57857988141e-11
5.38190749254e-45,2.15276299702e-44,2.15276299702e-44,2.34170170641e-11,3.67479375986e-11,3.64920660099e-11
8.50759142409e-47,3.40303656963e-46,3.40303656963e-46,2.06489410107e-11,3.44091921909e-11,3.53527468367e-11
3.43171730036e-45,1.37268692014e-44,1.37268692014e-44,1.83257488014e-11,3.35785297768e-11,3.24666953881e-11
7.92370225937e-45,3.16948090375e-44,3.16948090375e-44,1.65146482224e-11,3.41198636243e-11,2.84050143443e-11
4.20007712882e-45,1.68003085153e-44,1.68003085153e-44,1.54554061611e-11,3.44381419939e-11,2.41679450082e-11
4.73409893895e-48,1.89363957558e-47,1.89363957558e-47,1.5241840773e-11,3.28851444399e-11,2.07973055045e-11
3.59347872319e-45,1.43739148928e-44,1.43739148928e-44,1.54989647083e-11,2.90779398213e-11,1.88811549442e-11
7.06663114081e-45,2.82665245633e-44,2.82665245633e-44,1.55221938714e-11,2.41697957955e-11,1.8350515798e-11
3.21652605451e-45,1.2866104218e-44,1.2866104218e-44,1.4798396676e-11,2.00198258222e-11,1.87169852438e-11
1.68309439472e-47,6.73237757887e-47,6.73237757887e-47,1.33957080371e-11,1.79940425999e-11,1.94863734124e-11
3.68447067296e-45,1.47378826918e-44,1.47378826918e-44,1.18592654958e-11,1.82350140833e-11,2.03608622733e-11
6.24366973393e-45,2.49746789357e-44,2.49746789357e-44,1.07617642341e-11,1.97526066814e-11,2.11418332691e-11
2.4088615364e-45,9.6354461456e-45,9.6354461456e-45,1.03511392942e-11,2.11097050916e-11,2.15953577649e-11
9.33295477256e-47,3.73318190903e-46,3.73318190903e-46,1.05531234898e-11,2.12012415044e-11,2.15159435968e-11
3.71009647347e-45,1.48403858939e-44,1.48403858939e-44,1.12016868419e-11,1.97108159405e-11,2.0895785926e-11
5.46428694776e-45,2.18571477911e-44,2.18571477911e-44,1.22048299875e-11,1.7104767163e-11,1.9951087804e-11
1.75579690929e-45,7.02318763715e-45,7.02318763715e-45,1.35096646817e-11,1.42858659463e-11,1.89821821212e-11
2.11576024587e-46,8.46304098348e-46,8.46304098348e-46,1.49705555573e-11,1.21488701151e-11,1.82910947929e-11
3.67713292775e-45,1.4708531711e-44,1.4708531711e-44,1.62933441651e-11,1.1236017694e-11,1.82500113078e-11
4.73542980744e-45,1.89417192298e-44,1.89417192298e-44,1.71113434654e-11,1.15686475556e-11,1.92813195569e-11
1.23732794244e-45,4.94931176975e-45,4.94931176975e-45,1.71158473463e-11,1.26564837578e-11,2.15106930956e-11
3.53517442313e-46,1.41406976925e-45,1.41406976925e-45,1.61528725988e-11,1.36943525482e-11,2.43102068702e-11
3.59314536648e-45,1.43725814659e-44,1.43725814659e-44,1.42807869446e-11,1.3947870335e-11,2.63088878883e-11
4.06183806702e-45,1.62473522681e-44,1.62473522681e-44,1.18287353131e-11,1.32029645063e-11,2.61545720764e-11
8.34849450377e-46,3.33939780151e-45,3.33939780151e-45,9.43056447039e-12,1.1985912156e-11,2.35469190804e-11
5.05015693954e-46,2.02006277581e-45,2.02006277581e-45,7.91382346438e-12,1.12869234804e-11,1.96324506616e-11
3.46603781537e-45,1.38641512615e-44,1.38641512615e-44,7.95737613751e-12,1.18620961834e-11,1.62987335373e-11
3.44634564097e-45,1.37853825639e-44,1.37853825639e-44,9.64213775347e-12,1.36127782632e-11,1.4863072916e-11
5.31223424555e-46,2.12489369822e-45,2.12489369822e-45,1.22328435054e-11,1.56035916853e-11,1.52013448147e-11
6.55245934306e-46,2.62098373722e-45,2.62098373722e-45,1.44776967738e-11,1.67964940154e-11,1.59854282752e-11
